[2025-08-20T09:38:17.620+0530][gc,marking  ] GC(39) Concurrent Cleanup for Next Mark
[2025-08-20T09:38:17.621+0530][gc,marking  ] GC(39) Concurrent Cleanup for Next Mark 1.552ms
[2025-08-20T09:38:17.622+0530][gc          ] GC(39) Concurrent Undo Cycle 2.291ms
[2025-08-20T09:38:24.482+0530][gc,start    ] GC(40) Pause Young (Concurrent Start) (G1 Humongous Allocation)
[2025-08-20T09:38:24.482+0530][gc,task     ] GC(40) Using 10 workers of 10 for evacuation
[2025-08-20T09:38:24.616+0530][gc,phases   ] GC(40)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:38:24.616+0530][gc,phases   ] GC(40)   Merge Heap Roots: 0.5ms
[2025-08-20T09:38:24.616+0530][gc,phases   ] GC(40)   Evacuate Collection Set: 120.3ms
[2025-08-20T09:38:24.616+0530][gc,phases   ] GC(40)   Post Evacuate Collection Set: 13.0ms
[2025-08-20T09:38:24.616+0530][gc,phases   ] GC(40)   Other: 0.2ms
[2025-08-20T09:38:24.616+0530][gc,heap     ] GC(40) Eden regions: 63->0(111)
[2025-08-20T09:38:24.616+0530][gc,heap     ] GC(40) Survivor regions: 9->9(15)
[2025-08-20T09:38:24.616+0530][gc,heap     ] GC(40) Old regions: 36->37
[2025-08-20T09:38:24.616+0530][gc,heap     ] GC(40) Humongous regions: 54->21
[2025-08-20T09:38:24.616+0530][gc,metaspace] GC(40) Metaspace: 77774K(78656K)->77774K(78656K) NonClass: 68549K(69056K)->68549K(69056K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:38:24.617+0530][gc          ] GC(40) Pause Young (Concurrent Start) (G1 Humongous Allocation) 5143M->2099M(6400M) 135.009ms
[2025-08-20T09:38:24.617+0530][gc          ] GC(41) Concurrent Undo Cycle
[2025-08-20T09:38:24.617+0530][gc,cpu      ] GC(40) User=1.30s Sys=0.02s Real=0.13s
[2025-08-20T09:38:24.617+0530][gc,marking  ] GC(41) Concurrent Clear Claimed Marks
[2025-08-20T09:38:24.617+0530][gc,marking  ] GC(41) Concurrent Clear Claimed Marks 0.258ms
[2025-08-20T09:38:24.617+0530][gc,marking  ] GC(41) Concurrent Cleanup for Next Mark
[2025-08-20T09:38:24.619+0530][gc,marking  ] GC(41) Concurrent Cleanup for Next Mark 2.113ms
[2025-08-20T09:38:24.619+0530][gc          ] GC(41) Concurrent Undo Cycle 2.761ms
[2025-08-20T09:38:30.671+0530][gc,start    ] GC(42) Pause Young (Concurrent Start) (G1 Humongous Allocation)
[2025-08-20T09:38:30.671+0530][gc,task     ] GC(42) Using 10 workers of 10 for evacuation
[2025-08-20T09:38:30.790+0530][gc,phases   ] GC(42)   Pre Evacuate Collection Set: 0.4ms
[2025-08-20T09:38:30.790+0530][gc,phases   ] GC(42)   Merge Heap Roots: 0.6ms
[2025-08-20T09:38:30.790+0530][gc,phases   ] GC(42)   Evacuate Collection Set: 104.3ms
[2025-08-20T09:38:30.790+0530][gc,phases   ] GC(42)   Post Evacuate Collection Set: 13.2ms
[2025-08-20T09:38:30.790+0530][gc,phases   ] GC(42)   Other: 0.3ms
[2025-08-20T09:38:30.790+0530][gc,heap     ] GC(42) Eden regions: 59->0(111)
[2025-08-20T09:38:30.790+0530][gc,heap     ] GC(42) Survivor regions: 9->9(15)
[2025-08-20T09:38:30.790+0530][gc,heap     ] GC(42) Old regions: 37->37
[2025-08-20T09:38:30.790+0530][gc,heap     ] GC(42) Humongous regions: 53->18
[2025-08-20T09:38:30.790+0530][gc,metaspace] GC(42) Metaspace: 77774K(78656K)->77774K(78656K) NonClass: 68549K(69056K)->68549K(69056K) Class: 9225K(9600K)->9225K(9600K)
[2025-08-20T09:38:30.790+0530][gc          ] GC(42) Pause Young (Concurrent Start) (G1 Humongous Allocation) 4980M->2031M(6400M) 119.570ms
[2025-08-20T09:38:30.790+0530][gc          ] GC(43) Concurrent Undo Cycle
[2025-08-20T09:38:30.790+0530][gc,cpu      ] GC(42) User=0.94s Sys=0.05s Real=0.12s
[2025-08-20T09:38:30.791+0530][gc,marking  ] GC(43) Concurrent Clear Claimed Marks
[2025-08-20T09:38:30.791+0530][gc,marking  ] GC(43) Concurrent Clear Claimed Marks 0.146ms
[2025-08-20T09:38:30.791+0530][gc,marking  ] GC(43) Concurrent Cleanup for Next Mark
[2025-08-20T09:38:30.793+0530][gc,marking  ] GC(43) Concurrent Cleanup for Next Mark 1.899ms
[2025-08-20T09:38:30.793+0530][gc          ] GC(43) Concurrent Undo Cycle 2.538ms
[2025-08-20T09:38:38.306+0530][gc,start    ] GC(44) Pause Young (Concurrent Start) (G1 Humongous Allocation)
[2025-08-20T09:38:38.307+0530][gc,task     ] GC(44) Using 10 workers of 10 for evacuation
[2025-08-20T09:38:38.419+0530][gc,phases   ] GC(44)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:38:38.419+0530][gc,phases   ] GC(44)   Merge Heap Roots: 0.4ms
[2025-08-20T09:38:38.419+0530][gc,phases   ] GC(44)   Evacuate Collection Set: 100.3ms
[2025-08-20T09:38:38.419+0530][gc,phases   ] GC(44)   Post Evacuate Collection Set: 11.4ms
[2025-08-20T09:38:38.419+0530][gc,phases   ] GC(44)   Other: 0.2ms
[2025-08-20T09:38:38.419+0530][gc,heap     ] GC(44) Eden regions: 51->0(112)
[2025-08-20T09:38:38.419+0530][gc,heap     ] GC(44) Survivor regions: 9->8(15)
[2025-08-20T09:38:38.419+0530][gc,heap     ] GC(44) Old regions: 37->38
[2025-08-20T09:38:38.419+0530][gc,heap     ] GC(44) Humongous regions: 53->17
[2025-08-20T09:38:38.420+0530][gc,metaspace] GC(44) Metaspace: 77784K(78656K)->77784K(78656K) NonClass: 68556K(69056K)->68556K(69056K) Class: 9228K(9600K)->9228K(9600K)
[2025-08-20T09:38:38.420+0530][gc          ] GC(44) Pause Young (Concurrent Start) (G1 Humongous Allocation) 4776M->1979M(6400M) 113.379ms
[2025-08-20T09:38:38.420+0530][gc          ] GC(45) Concurrent Undo Cycle
[2025-08-20T09:38:38.420+0530][gc,cpu      ] GC(44) User=1.11s Sys=0.02s Real=0.11s
[2025-08-20T09:38:38.420+0530][gc,marking  ] GC(45) Concurrent Clear Claimed Marks
[2025-08-20T09:38:38.420+0530][gc,marking  ] GC(45) Concurrent Clear Claimed Marks 0.241ms
[2025-08-20T09:38:38.420+0530][gc,marking  ] GC(45) Concurrent Cleanup for Next Mark
[2025-08-20T09:38:38.422+0530][gc,marking  ] GC(45) Concurrent Cleanup for Next Mark 1.947ms
[2025-08-20T09:38:38.422+0530][gc          ] GC(45) Concurrent Undo Cycle 2.790ms
[2025-08-20T09:38:45.596+0530][gc,start    ] GC(46) Pause Young (Concurrent Start) (G1 Humongous Allocation)
[2025-08-20T09:38:45.596+0530][gc,task     ] GC(46) Using 10 workers of 10 for evacuation
[2025-08-20T09:38:45.709+0530][gc,phases   ] GC(46)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:38:45.709+0530][gc,phases   ] GC(46)   Merge Heap Roots: 0.6ms
[2025-08-20T09:38:45.709+0530][gc,phases   ] GC(46)   Evacuate Collection Set: 99.2ms
[2025-08-20T09:38:45.709+0530][gc,phases   ] GC(46)   Post Evacuate Collection Set: 12.8ms
[2025-08-20T09:38:45.709+0530][gc,phases   ] GC(46)   Other: 0.2ms
[2025-08-20T09:38:45.709+0530][gc,heap     ] GC(46) Eden regions: 55->0(112)
[2025-08-20T09:38:45.709+0530][gc,heap     ] GC(46) Survivor regions: 8->8(15)
[2025-08-20T09:38:45.709+0530][gc,heap     ] GC(46) Old regions: 38->38
[2025-08-20T09:38:45.710+0530][gc,heap     ] GC(46) Humongous regions: 52->15
[2025-08-20T09:38:45.710+0530][gc,metaspace] GC(46) Metaspace: 77784K(78656K)->77784K(78656K) NonClass: 68556K(69056K)->68556K(69056K) Class: 9228K(9600K)->9228K(9600K)
[2025-08-20T09:38:45.710+0530][gc          ] GC(46) Pause Young (Concurrent Start) (G1 Humongous Allocation) 4838M->1917M(6400M) 114.200ms
[2025-08-20T09:38:45.710+0530][gc          ] GC(47) Concurrent Undo Cycle
[2025-08-20T09:38:45.710+0530][gc,cpu      ] GC(46) User=0.89s Sys=0.09s Real=0.11s
[2025-08-20T09:38:45.710+0530][gc,marking  ] GC(47) Concurrent Clear Claimed Marks
[2025-08-20T09:38:45.710+0530][gc,marking  ] GC(47) Concurrent Clear Claimed Marks 0.143ms
[2025-08-20T09:38:45.710+0530][gc,marking  ] GC(47) Concurrent Cleanup for Next Mark
[2025-08-20T09:38:45.712+0530][gc,marking  ] GC(47) Concurrent Cleanup for Next Mark 2.026ms
[2025-08-20T09:38:45.712+0530][gc          ] GC(47) Concurrent Undo Cycle 2.667ms
[2025-08-20T09:38:52.568+0530][gc,start    ] GC(48) Pause Young (Concurrent Start) (G1 Humongous Allocation)
[2025-08-20T09:38:52.568+0530][gc,task     ] GC(48) Using 10 workers of 10 for evacuation
[2025-08-20T09:38:52.685+0530][gc,phases   ] GC(48)   Pre Evacuate Collection Set: 0.3ms
[2025-08-20T09:38:52.685+0530][gc,phases   ] GC(48)   Merge Heap Roots: 0.5ms
[2025-08-20T09:38:52.685+0530][gc,phases   ] GC(48)   Evacuate Collection Set: 100.8ms
[2025-08-20T09:38:52.685+0530][gc,phases   ] GC(48)   Post Evacuate Collection Set: 14.0ms
[2025-08-20T09:38:52.685+0530][gc,phases   ] GC(48)   Other: 0.2ms
[2025-08-20T09:38:52.685+0530][gc,heap     ] GC(48) Eden regions: 65->0(111)
[2025-08-20T09:38:52.685+0530][gc,heap     ] GC(48) Survivor regions: 8->9(15)
[2025-08-20T09:38:52.685+0530][gc,heap     ] GC(48) Old regions: 38->38
[2025-08-20T09:38:52.685+0530][gc,heap     ] GC(48) Humongous regions: 52->22
[2025-08-20T09:38:52.685+0530][gc,metaspace] GC(48) Metaspace: 77940K(78784K)->77940K(78784K) NonClass: 68687K(69184K)->68687K(69184K) Class: 9252K(9600K)->9252K(9600K)
[2025-08-20T09:38:52.685+0530][gc          ] GC(48) Pause Young (Concurrent Start) (G1 Humongous Allocation) 5158M->2162M(6400M) 116.516ms
[2025-08-20T09:38:52.685+0530][gc          ] GC(49) Concurrent Undo Cycle
[2025-08-20T09:38:52.685+0530][gc,cpu      ] GC(48) User=1.06s Sys=0.05s Real=0.12s
[2025-08-20T09:38:52.686+0530][gc,marking  ] GC(49) Concurrent Clear Claimed Marks
[2025-08-20T09:38:52.686+0530][gc,marking  ] GC(49) Concurrent Clear Claimed Marks 0.281ms
[2025-08-20T09:38:52.686+0530][gc,marking  ] GC(49) Concurrent Cleanup for Next Mark
[2025-08-20T09:38:52.688+0530][gc,marking  ] GC(49) Concurrent Cleanup for Next Mark 1.960ms
[2025-08-20T09:38:52.688+0530][gc          ] GC(49) Concurrent Undo Cycle 2.726ms
[2025-08-20T09:38:54.028+0530][gc,heap,exit] Heap
[2025-08-20T09:38:54.028+0530][gc,heap,exit]  garbage-first heap   total 6553600K, used 2943866K [0x0000000500000000, 0x0000000800000000)
[2025-08-20T09:38:54.028+0530][gc,heap,exit]   region size 32768K, 22 young (720896K), 9 survivors (294912K)
[2025-08-20T09:38:54.028+0530][gc,heap,exit]  Metaspace       used 77945K, committed 78784K, reserved 983040K
[2025-08-20T09:38:54.029+0530][gc,heap,exit]   class space    used 9253K, committed 9600K, reserved 851968K
